dp;depto_nom;dp_mp;municipio;area_geografica;año;Poblacion
68;Santander;68229;Curiti;rural;2007;8146
68;Santander;68235;El Carmen de Chucuri;urbano;2007;4991
68;Santander;68235;El Carmen de Chucuri;rural;2007;13518
68;Santander;68245;El Guacamayo;urbano;2007;422
68;Santander;68245;El Guacamayo;rural;2007;1817
68;Santander;68250;El Peñon;urbano;2007;833
68;Santander;68250;El Peñon;rural;2007;4653
68;Santander;68255;El Playon;urbano;2007;5571
68;Santander;68255;El Playon;rural;2007;7286
68;Santander;68264;Encino;urbano;2007;427
68;Santander;68264;Encino;rural;2007;2236
68;Santander;68266;Enciso;urbano;2007;630
68;Santander;68266;Enciso;rural;2007;3209
68;Santander;68271;Florian;urbano;2007;1354
68;Santander;68271;Florian;rural;2007;5009
68;Santander;68276;Floridablanca;urbano;2007;247075
68;Santander;68276;Floridablanca;rural;2007;10556
68;Santander;68296;Galan;urbano;2007;740
68;Santander;68296;Galan;rural;2007;2080
68;Santander;68298;Gambita;urbano;2007;418
68;Santander;68298;Gambita;rural;2007;4698
68;Santander;68307;Giron;urbano;2007;126115
68;Santander;68307;Giron;rural;2007;17974
68;Santander;68318;Guaca;urbano;2007;2023
68;Santander;68318;Guaca;rural;2007;4799
68;Santander;68320;Guadalupe;urbano;2007;1674
68;Santander;68320;Guadalupe;rural;2007;3755
68;Santander;68322;Guapota;urbano;2007;507
68;Santander;68322;Guapota;rural;2007;1738
68;Santander;68324;Guavata;urbano;2007;753
68;Santander;68324;Guavata;rural;2007;3477
68;Santander;68327;Güepsa;urbano;2007;1889
68;Santander;68327;Güepsa;rural;2007;2286
68;Santander;68344;Hato;urbano;2007;774
68;Santander;68344;Hato;rural;2007;1621
68;Santander;68368;Jesus Maria;urbano;2007;813
68;Santander;68368;Jesus Maria;rural;2007;2578
68;Santander;68370;Jordan;urbano;2007;62
68;Santander;68370;Jordan;rural;2007;1088
68;Santander;68377;La Belleza;urbano;2007;1742
68;Santander;68377;La Belleza;rural;2007;6757
68;Santander;68385;Landazuri;urbano;2007;3260
68;Santander;68385;Landazuri;rural;2007;11953
68;Santander;68397;La Paz;urbano;2007;788
68;Santander;68397;La Paz;rural;2007;4718
68;Santander;68406;Lebrija;urbano;2007;14891
68;Santander;68406;Lebrija;rural;2007;17481
68;Santander;68418;Los Santos;urbano;2007;1628
68;Santander;68418;Los Santos;rural;2007;9601
68;Santander;68425;Macaravita;urbano;2007;302
68;Santander;68425;Macaravita;rural;2007;2358
68;Santander;68432;Malaga;urbano;2007;15221
68;Santander;68432;Malaga;rural;2007;3419
68;Santander;68444;Matanza;urbano;2007;1137
68;Santander;68444;Matanza;rural;2007;4601
68;Santander;68464;Mogotes;urbano;2007;3604
68;Santander;68464;Mogotes;rural;2007;7333
68;Santander;68468;Molagavita;urbano;2007;783
68;Santander;68468;Molagavita;rural;2007;4849
68;Santander;68498;Ocamonte;urbano;2007;652
68;Santander;68498;Ocamonte;rural;2007;4292
68;Santander;68500;Oiba;urbano;2007;4774
68;Santander;68500;Oiba;rural;2007;6320
68;Santander;68502;Onzaga;urbano;2007;1191
68;Santander;68502;Onzaga;rural;2007;4357
68;Santander;68522;Palmar;urbano;2007;866
68;Santander;68522;Palmar;rural;2007;2104
68;Santander;68524;Palmas del Socorro;urbano;2007;643
68;Santander;68524;Palmas del Socorro;rural;2007;1760
68;Santander;68533;Paramo;urbano;2007;1185
68;Santander;68533;Paramo;rural;2007;2580
68;Santander;68547;Piedecuesta;urbano;2007;98329
68;Santander;68547;Piedecuesta;rural;2007;25042
68;Santander;68549;Pinchote;urbano;2007;1222
68;Santander;68549;Pinchote;rural;2007;3335
68;Santander;68572;Puente Nacional;urbano;2007;5439
68;Santander;68572;Puente Nacional;rural;2007;8623
68;Santander;68573;Puerto Parra;urbano;2007;3031
68;Santander;68573;Puerto Parra;rural;2007;3671
68;Santander;68575;Puerto Wilches;urbano;2007;16044
68;Santander;68575;Puerto Wilches;rural;2007;15462
68;Santander;68615;Rionegro;urbano;2007;6303
68;Santander;68615;Rionegro;rural;2007;22597
68;Santander;68655;Sabana de Torres;urbano;2007;11821
68;Santander;68655;Sabana de Torres;rural;2007;7795
68;Santander;68669;San Andres;urbano;2007;2742
68;Santander;68669;San Andres;rural;2007;6754
68;Santander;68673;San Benito;urbano;2007;428
68;Santander;68673;San Benito;rural;2007;3504
68;Santander;68679;San Gil;urbano;2007;37876
68;Santander;68679;San Gil;rural;2007;6052
68;Santander;68682;San Joaquin;urbano;2007;736
68;Santander;68682;San Joaquin;rural;2007;2105
68;Santander;68684;San Jose de Miranda;urbano;2007;928
68;Santander;68684;San Jose de Miranda;rural;2007;3798
68;Santander;68686;San Miguel;urbano;2007;406
68;Santander;68686;San Miguel;rural;2007;2209
68;Santander;68689;San Vicente de Chucuri;urbano;2007;12951
68;Santander;68689;San Vicente de Chucuri;rural;2007;20592
68;Santander;68705;Santa Barbara;urbano;2007;375
68;Santander;68705;Santa Barbara;rural;2007;1896
68;Santander;68720;Santa Helena del Opon;urbano;2007;582
68;Santander;68720;Santa Helena del Opon;rural;2007;3863
68;Santander;68745;Simacota;urbano;2007;2296
68;Santander;68745;Simacota;rural;2007;6385
68;Santander;68755;Socorro;urbano;2007;23455
68;Santander;68755;Socorro;rural;2007;5892
68;Santander;68770;Suaita;urbano;2007;1943
68;Santander;68770;Suaita;rural;2007;8883
68;Santander;68773;Sucre;urbano;2007;425
68;Santander;68773;Sucre;rural;2007;8627
68;Santander;68780;Surata;urbano;2007;679
68;Santander;68780;Surata;rural;2007;2917
68;Santander;68820;Tona;urbano;2007;519
68;Santander;68820;Tona;rural;2007;6236
68;Santander;68855;Valle de San Jose;urbano;2007;1843
68;Santander;68855;Valle de San Jose;rural;2007;3312
68;Santander;68861;Velez;urbano;2007;9836
68;Santander;68861;Velez;rural;2007;9754
68;Santander;68867;Vetas;urbano;2007;1203
68;Santander;68867;Vetas;rural;2007;1162
68;Santander;68872;Villanueva;urbano;2007;3526
68;Santander;68872;Villanueva;rural;2007;3219
68;Santander;68895;Zapatoca;urbano;2007;5757
68;Santander;68895;Zapatoca;rural;2007;3535
70;Sucre;70001;Sincelejo;urbano;2007;227218
70;Sucre;70001;Sincelejo;rural;2007;17886
70;Sucre;70110;Buenavista;urbano;2007;7451
70;Sucre;70110;Buenavista;rural;2007;1627
70;Sucre;70124;Caimito;urbano;2007;3025
70;Sucre;70124;Caimito;rural;2007;8223
70;Sucre;70204;Coloso;urbano;2007;3039
70;Sucre;70204;Coloso;rural;2007;3093
70;Sucre;70215;Corozal;urbano;2007;46785
70;Sucre;70215;Corozal;rural;2007;12013
70;Sucre;70221;Coveñas;urbano;2007;3253
70;Sucre;70221;Coveñas;rural;2007;8486
70;Sucre;70230;Chalan;urbano;2007;2580
70;Sucre;70230;Chalan;rural;2007;1644
70;Sucre;70233;El Roble;urbano;2007;3834
70;Sucre;70233;El Roble;rural;2007;5784
70;Sucre;70235;Galeras;urbano;2007;10784
70;Sucre;70235;Galeras;rural;2007;7011
70;Sucre;70265;Guaranda;urbano;2007;5871
70;Sucre;70265;Guaranda;rural;2007;9990
70;Sucre;70400;La Union;urbano;2007;5263
70;Sucre;70400;La Union;rural;2007;5209
70;Sucre;70418;Los Palmitos;urbano;2007;8895
70;Sucre;70418;Los Palmitos;rural;2007;10417
70;Sucre;70429;Majagual;urbano;2007;9716
70;Sucre;70429;Majagual;rural;2007;22211
70;Sucre;70473;Morroa;urbano;2007;5724
70;Sucre;70473;Morroa;rural;2007;7417
70;Sucre;70508;Ovejas;urbano;2007;11402
70;Sucre;70508;Ovejas;rural;2007;10131
70;Sucre;70523;Palmito;urbano;2007;4610
70;Sucre;70523;Palmito;rural;2007;7187
70;Sucre;70670;Sampues;urbano;2007;18966
70;Sucre;70670;Sampues;rural;2007;17797
70;Sucre;70678;San Benito Abad;urbano;2007;5475
70;Sucre;70678;San Benito Abad;rural;2007;17950
70;Sucre;70702;San Juan de Betulia;urbano;2007;6331
70;Sucre;70702;San Juan de Betulia;rural;2007;6084
70;Sucre;70708;San Marcos;urbano;2007;30298
70;Sucre;70708;San Marcos;rural;2007;21570
70;Sucre;70713;San Onofre;urbano;2007;18504
70;Sucre;70713;San Onofre;rural;2007;28542
70;Sucre;70717;San Pedro;urbano;2007;11047
70;Sucre;70717;San Pedro;rural;2007;5309
70;Sucre;70742;San Luis de Since;urbano;2007;22720
70;Sucre;70742;San Luis de Since;rural;2007;8390
70;Sucre;70771;Sucre;urbano;2007;6829
70;Sucre;70771;Sucre;rural;2007;15583
70;Sucre;70820;Santiago de Tolu;urbano;2007;23233
70;Sucre;70820;Santiago de Tolu;rural;2007;5822
70;Sucre;70823;Tolu Viejo;urbano;2007;5355
70;Sucre;70823;Tolu Viejo;rural;2007;13583
73;Tolima;73001;Ibague;urbano;2007;480031
73;Tolima;73001;Ibague;rural;2007;29809
73;Tolima;73024;Alpujarra;urbano;2007;1837
73;Tolima;73024;Alpujarra;rural;2007;3307
73;Tolima;73026;Alvarado;urbano;2007;3226
73;Tolima;73026;Alvarado;rural;2007;5732
73;Tolima;73030;Ambalema;urbano;2007;5703
73;Tolima;73030;Ambalema;rural;2007;1808
73;Tolima;73043;Anzoategui;urbano;2007;2064
73;Tolima;73043;Anzoategui;rural;2007;14777
73;Tolima;73055;Armero;urbano;2007;8801
73;Tolima;73055;Armero;rural;2007;4035
73;Tolima;73067;Ataco;urbano;2007;4698
73;Tolima;73067;Ataco;rural;2007;17331
73;Tolima;73124;Cajamarca;urbano;2007;9535
73;Tolima;73124;Cajamarca;rural;2007;10230
73;Tolima;73148;Carmen de Apicala;urbano;2007;6425
73;Tolima;73148;Carmen de Apicala;rural;2007;2070
73;Tolima;73152;Casabianca;urbano;2007;1498
73;Tolima;73152;Casabianca;rural;2007;5383
73;Tolima;73168;Chaparral;urbano;2007;25664
73;Tolima;73168;Chaparral;rural;2007;21154
73;Tolima;73200;Coello;urbano;2007;1609
73;Tolima;73200;Coello;rural;2007;7545
73;Tolima;73217;Coyaima;urbano;2007;4298
73;Tolima;73217;Coyaima;rural;2007;23727
73;Tolima;73226;Cunday;urbano;2007;2316
73;Tolima;73226;Cunday;rural;2007;8138
73;Tolima;73236;Dolores;urbano;2007;3569
73;Tolima;73236;Dolores;rural;2007;5354
73;Tolima;73268;Espinal;urbano;2007;56586
73;Tolima;73268;Espinal;rural;2007;19755
73;Tolima;73270;Falan;urbano;2007;1682
73;Tolima;73270;Falan;rural;2007;7585
73;Tolima;73275;Flandes;urbano;2007;24034
73;Tolima;73275;Flandes;rural;2007;4194
73;Tolima;73283;Fresno;urbano;2007;14569
73;Tolima;73283;Fresno;rural;2007;16554
73;Tolima;73319;Guamo;urbano;2007;16455
73;Tolima;73319;Guamo;rural;2007;17890
73;Tolima;73347;Herveo;urbano;2007;2235
73;Tolima;73347;Herveo;rural;2007;6730
73;Tolima;73349;Honda;urbano;2007;25887
73;Tolima;73349;Honda;rural;2007;861
73;Tolima;73352;Icononzo;urbano;2007;3355
73;Tolima;73352;Icononzo;rural;2007;8192
73;Tolima;73408;Lerida;urbano;2007;15080
73;Tolima;73408;Lerida;rural;2007;4033
73;Tolima;73411;Libano;urbano;2007;25989
73;Tolima;73411;Libano;rural;2007;15908
73;Tolima;73443;Mariquita;urbano;2007;23708
73;Tolima;73443;Mariquita;rural;2007;9313
73;Tolima;73449;Melgar;urbano;2007;27507
73;Tolima;73449;Melgar;rural;2007;6005
73;Tolima;73461;Murillo;urbano;2007;1580
73;Tolima;73461;Murillo;rural;2007;3508
73;Tolima;73483;Natagaima;urbano;2007;13993
73;Tolima;73483;Natagaima;rural;2007;9078
73;Tolima;73504;Ortega;urbano;2007;7707
73;Tolima;73504;Ortega;rural;2007;25761
73;Tolima;73520;Palocabildo;urbano;2007;2744
73;Tolima;73520;Palocabildo;rural;2007;6775
73;Tolima;73547;Piedras;urbano;2007;1646
73;Tolima;73547;Piedras;rural;2007;3816
73;Tolima;73555;Planadas;urbano;2007;7331
73;Tolima;73555;Planadas;rural;2007;22225
73;Tolima;73563;Prado;urbano;2007;3452
73;Tolima;73563;Prado;rural;2007;5113
73;Tolima;73585;Purificacion;urbano;2007;16146
73;Tolima;73585;Purificacion;rural;2007;12029
73;Tolima;73616;Rioblanco;urbano;2007;4432
73;Tolima;73616;Rioblanco;rural;2007;21003
73;Tolima;73622;Roncesvalles;urbano;2007;1733
73;Tolima;73622;Roncesvalles;rural;2007;4548
73;Tolima;73624;Rovira;urbano;2007;9570
73;Tolima;73624;Rovira;rural;2007;11871
73;Tolima;73671;Saldaña;urbano;2007;8396
73;Tolima;73671;Saldaña;rural;2007;6520
73;Tolima;73675;San Antonio;urbano;2007;4412
73;Tolima;73675;San Antonio;rural;2007;10740
73;Tolima;73678;San Luis;urbano;2007;3706
73;Tolima;73678;San Luis;rural;2007;15539
73;Tolima;73686;Santa Isabel;urbano;2007;2270
73;Tolima;73686;Santa Isabel;rural;2007;4258
73;Tolima;73770;Suarez;urbano;2007;2002
73;Tolima;73770;Suarez;rural;2007;2536
73;Tolima;73854;Valle de San Juan;urbano;2007;2576
73;Tolima;73854;Valle de San Juan;rural;2007;3627
73;Tolima;73861;Venadillo;urbano;2007;13506
73;Tolima;73861;Venadillo;rural;2007;5386
73;Tolima;73870;Villahermosa;urbano;2007;3515
73;Tolima;73870;Villahermosa;rural;2007;7593
73;Tolima;73873;Villarrica;urbano;2007;2343
73;Tolima;73873;Villarrica;rural;2007;3714
76;Valle del Cauca;76001;Cali;urbano;2007;2133143
76;Valle del Cauca;76001;Cali;rural;2007;36693
76;Valle del Cauca;76020;Alcala;urbano;2007;9684
76;Valle del Cauca;76020;Alcala;rural;2007;8544
76;Valle del Cauca;76036;Andalucia;urbano;2007;14223
76;Valle del Cauca;76036;Andalucia;rural;2007;3814
76;Valle del Cauca;76041;Ansermanuevo;urbano;2007;12200
76;Valle del Cauca;76041;Ansermanuevo;rural;2007;8235
76;Valle del Cauca;76054;Argelia;urbano;2007;3093
76;Valle del Cauca;76054;Argelia;rural;2007;3538
76;Valle del Cauca;76100;Bolivar;urbano;2007;3669
76;Valle del Cauca;76100;Bolivar;rural;2007;11284
76;Valle del Cauca;76109;Buenaventura;urbano;2007;306946
76;Valle del Cauca;76109;Buenaventura;rural;2007;35314
76;Valle del Cauca;76111;Guadalajara de Buga;urbano;2007;99761
76;Valle del Cauca;76111;Guadalajara de Buga;rural;2007;16749
76;Valle del Cauca;76113;Bugalagrande;urbano;2007;11639
76;Valle del Cauca;76113;Bugalagrande;rural;2007;9895
76;Valle del Cauca;76122;Caicedonia;urbano;2007;24221
76;Valle del Cauca;76122;Caicedonia;rural;2007;6431
76;Valle del Cauca;76126;Calima;urbano;2007;9211
76;Valle del Cauca;76126;Calima;rural;2007;6336
76;Valle del Cauca;76130;Candelaria;urbano;2007;20168
76;Valle del Cauca;76130;Candelaria;rural;2007;52286
76;Valle del Cauca;76147;Cartago;urbano;2007;123549
76;Valle del Cauca;76147;Cartago;rural;2007;2585
76;Valle del Cauca;76233;Dagua;urbano;2007;8248
76;Valle del Cauca;76233;Dagua;rural;2007;27267
76;Valle del Cauca;76243;El aguila;urbano;2007;2508
76;Valle del Cauca;76243;El aguila;rural;2007;8246
76;Valle del Cauca;76246;El Cairo;urbano;2007;2884
76;Valle del Cauca;76246;El Cairo;rural;2007;6584
76;Valle del Cauca;76248;El Cerrito;urbano;2007;33782
76;Valle del Cauca;76248;El Cerrito;rural;2007;21396
76;Valle del Cauca;76250;El Dovio;urbano;2007;5345
76;Valle del Cauca;76250;El Dovio;rural;2007;3984
76;Valle del Cauca;76275;Florida;urbano;2007;41465
76;Valle del Cauca;76275;Florida;rural;2007;14976
76;Valle del Cauca;76306;Ginebra;urbano;2007;8428
76;Valle del Cauca;76306;Ginebra;rural;2007;11155
76;Valle del Cauca;76318;Guacari;urbano;2007;19090
76;Valle del Cauca;76318;Guacari;rural;2007;13209
76;Valle del Cauca;76364;Jamundi;urbano;2007;68702
76;Valle del Cauca;76364;Jamundi;rural;2007;32490
76;Valle del Cauca;76377;La Cumbre;urbano;2007;2328
76;Valle del Cauca;76377;La Cumbre;rural;2007;8856
76;Valle del Cauca;76400;La Union;urbano;2007;25333
76;Valle del Cauca;76400;La Union;rural;2007;7565
76;Valle del Cauca;76403;La Victoria;urbano;2007;9518
76;Valle del Cauca;76403;La Victoria;rural;2007;4424
76;Valle del Cauca;76497;Obando;urbano;2007;10066
76;Valle del Cauca;76497;Obando;rural;2007;4407
76;Valle del Cauca;76520;Palmira;urbano;2007;231261
76;Valle del Cauca;76520;Palmira;rural;2007;57121
76;Valle del Cauca;76563;Pradera;urbano;2007;43356
76;Valle del Cauca;76563;Pradera;rural;2007;6655
76;Valle del Cauca;76606;Restrepo;urbano;2007;8667
76;Valle del Cauca;76606;Restrepo;rural;2007;7225
76;Valle del Cauca;76616;Riofrio;urbano;2007;5298
76;Valle del Cauca;76616;Riofrio;rural;2007;11425
76;Valle del Cauca;76622;Roldanillo;urbano;2007;24350
76;Valle del Cauca;76622;Roldanillo;rural;2007;9938
76;Valle del Cauca;76670;San Pedro;urbano;2007;6236
76;Valle del Cauca;76670;San Pedro;rural;2007;9983
76;Valle del Cauca;76736;Sevilla;urbano;2007;34953
76;Valle del Cauca;76736;Sevilla;rural;2007;12345
76;Valle del Cauca;76823;Toro;urbano;2007;9431
76;Valle del Cauca;76823;Toro;rural;2007;6555
76;Valle del Cauca;76828;Trujillo;urbano;2007;7697
76;Valle del Cauca;76828;Trujillo;rural;2007;10866
76;Valle del Cauca;76834;Tulua;urbano;2007;165259
76;Valle del Cauca;76834;Tulua;rural;2007;26823
76;Valle del Cauca;76845;Ulloa;urbano;2007;2664
76;Valle del Cauca;76845;Ulloa;rural;2007;3034
76;Valle del Cauca;76863;Versalles;urbano;2007;3792
76;Valle del Cauca;76863;Versalles;rural;2007;4257
76;Valle del Cauca;76869;Vijes;urbano;2007;6078
76;Valle del Cauca;76869;Vijes;rural;2007;3919
76;Valle del Cauca;76890;Yotoco;urbano;2007;7697
76;Valle del Cauca;76890;Yotoco;rural;2007;7990
76;Valle del Cauca;76892;Yumbo;urbano;2007;84982
76;Valle del Cauca;76892;Yumbo;rural;2007;11823
76;Valle del Cauca;76895;Zarzal;urbano;2007;29387
76;Valle del Cauca;76895;Zarzal;rural;2007;12379
81;Arauca;81001;Arauca;urbano;2007;65580
81;Arauca;81001;Arauca;rural;2007;12659
81;Arauca;81065;Arauquita;urbano;2007;15781
81;Arauca;81065;Arauquita;rural;2007;21909
81;Arauca;81220;Cravo Norte;urbano;2007;2378
81;Arauca;81220;Cravo Norte;rural;2007;1214
81;Arauca;81300;Fortul;urbano;2007;10595
81;Arauca;81300;Fortul;rural;2007;11944
81;Arauca;81591;Puerto Rondon;urbano;2007;2723
81;Arauca;81591;Puerto Rondon;rural;2007;1209
81;Arauca;81736;Saravena;urbano;2007;29263
81;Arauca;81736;Saravena;rural;2007;14474
81;Arauca;81794;Tame;urbano;2007;19212
81;Arauca;81794;Tame;rural;2007;29420
85;Casanare;85001;Yopal;urbano;2007;97353
85;Casanare;85001;Yopal;rural;2007;16098
85;Casanare;85010;Aguazul;urbano;2007;22097
85;Casanare;85010;Aguazul;rural;2007;8105
85;Casanare;85015;Chameza;urbano;2007;1256
85;Casanare;85015;Chameza;rural;2007;712
85;Casanare;85125;Hato Corozal;urbano;2007;3958
85;Casanare;85125;Hato Corozal;rural;2007;6539
85;Casanare;85136;La Salina;urbano;2007;530
85;Casanare;85136;La Salina;rural;2007;797
85;Casanare;85139;Mani;urbano;2007;7242
85;Casanare;85139;Mani;rural;2007;3928
85;Casanare;85162;Monterrey;urbano;2007;10774
85;Casanare;85162;Monterrey;rural;2007;2415
85;Casanare;85225;Nunchia;urbano;2007;1897
85;Casanare;85225;Nunchia;rural;2007;6610
85;Casanare;85230;Orocue;urbano;2007;4391
85;Casanare;85230;Orocue;rural;2007;3480
85;Casanare;85250;Paz de Ariporo;urbano;2007;17254
85;Casanare;85250;Paz de Ariporo;rural;2007;9809
85;Casanare;85263;Pore;urbano;2007;3777
85;Casanare;85263;Pore;rural;2007;4178
85;Casanare;85279;Recetor;urbano;2007;960
85;Casanare;85279;Recetor;rural;2007;1932
85;Casanare;85300;Sabanalarga;urbano;2007;1546
85;Casanare;85300;Sabanalarga;rural;2007;1793
85;Casanare;85315;Sacama;urbano;2007;1124
85;Casanare;85315;Sacama;rural;2007;640
85;Casanare;85325;San Luis de Palenque;urbano;2007;1945
85;Casanare;85325;San Luis de Palenque;rural;2007;5527
85;Casanare;85400;Tamara;urbano;2007;2116
85;Casanare;85400;Tamara;rural;2007;4980
85;Casanare;85410;Tauramena;urbano;2007;11129
85;Casanare;85410;Tauramena;rural;2007;6209
85;Casanare;85430;Trinidad;urbano;2007;6584
85;Casanare;85430;Trinidad;rural;2007;5502
85;Casanare;85440;Villanueva;urbano;2007;18559
85;Casanare;85440;Villanueva;rural;2007;3641
86;Putumayo;86001;Mocoa;urbano;2007;27296
86;Putumayo;86001;Mocoa;rural;2007;9513
86;Putumayo;86219;Colon;urbano;2007;2988
86;Putumayo;86219;Colon;rural;2007;2233
86;Putumayo;86320;Orito;urbano;2007;18430
86;Putumayo;86320;Orito;rural;2007;26680
86;Putumayo;86568;Puerto Asis;urbano;2007;28409
86;Putumayo;86568;Puerto Asis;rural;2007;27932
86;Putumayo;86569;Puerto Caicedo;urbano;2007;4411
86;Putumayo;86569;Puerto Caicedo;rural;2007;9851
86;Putumayo;86571;Puerto Guzman;urbano;2007;3902
86;Putumayo;86571;Puerto Guzman;rural;2007;18945
86;Putumayo;86573;Leguizamo;urbano;2007;7450
86;Putumayo;86573;Leguizamo;rural;2007;8427
86;Putumayo;86749;Sibundoy;urbano;2007;9425
86;Putumayo;86749;Sibundoy;rural;2007;4018
86;Putumayo;86755;San Francisco;urbano;2007;3812
86;Putumayo;86755;San Francisco;rural;2007;3052
86;Putumayo;86757;San Miguel;urbano;2007;4944
86;Putumayo;86757;San Miguel;rural;2007;17747
86;Putumayo;86760;Santiago;urbano;2007;3368
86;Putumayo;86760;Santiago;rural;2007;6092
86;Putumayo;86865;Valle del Guamuez;urbano;2007;18219
86;Putumayo;86865;Valle del Guamuez;rural;2007;28242
86;Putumayo;86885;Villagarzon;urbano;2007;9497
86;Putumayo;86885;Villagarzon;rural;2007;11326
88;Archipiélago de San Andrés;88001;San Andres;urbano;2007;49200
