dpnom;año;area_geografica;sexo;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
Nacional;2044;Cabecera;Mujeres;3379;2382;3274;170479;173628;176727;179780;182876;185975;189547;193470;197814;202188;206659;211235;216064;221232;226688;232841;238798;244853;250917;257133;262881;267984;272844;277937;283737;286238;291253;295596;298515;301403;304506;307586;310704;313509;316582;320046;324112;328161;328858;329660;331198;333550;336810;340835;344328;347045;348750;347305;346234;345009;341610;335787;328125;319666;311315;302645;295692;289577;284635;279932;277428;274820;270612;264954;258038;247915;238655;228222;219035;210999;205177;200014;195420;191704;187934;182017;176672;169892;163125;154907;146173;136161;124992;113712;102391;91310;81190;71263;61965;52928;44636;37001;30258;24417;19389;15053;11450;8453
Nacional;2044;Centros Poblados y Rural Disperso;Mujeres;905;647;928;70511;71763;73259;74973;76816;78833;80557;82106;83404;84817;86277;87730;89005;89984;90676;90621;90666;90462;90044;89516;88826;87956;87162;86574;86374;85615;85321;85875;86109;86493;87133;87825;88552;89171;89880;90799;91909;93035;93025;92932;92827;92710;92469;91784;90360;88659;86875;84488;82790;81404;79795;77709;75267;72818;70595;68492;66983;65687;64726;63663;63060;62448;61511;60412;59000;56892;55011;52897;51051;49283;48067;46951;45871;44839;43616;41866;40222;38241;36271;34018;31706;29184;26547;23950;21389;18863;16572;14346;12311;10441;8783;7287;5973;4832;3835;2986;2282;1724
Nacional;2044;Total;Mujeres;4284;3029;4202;240990;245391;249986;254753;259692;264808;270104;275576;281218;287005;292936;298965;305069;311216;317364;323462;329464;335315;340961;346649;351707;355940;360006;364511;370111;371853;376574;381471;384624;387896;391639;395411;399256;402680;406462;410845;416021;421196;421883;422592;424025;426260;429279;432619;434688;435704;435625;431793;429024;426413;421405;413496;403392;392484;381910;371137;362675;355264;349361;343595;340488;337268;332123;325366;317038;304807;293666;281119;270086;260282;253244;246965;241291;236543;231550;223883;216894;208133;199396;188925;177879;165345;151539;137662;123780;110173;97762;85609;74276;63369;53419;44288;36231;29249;23224;18039;13732;10177
Nacional;2045;Cabecera;Mujeres;3626;2537;3461;167331;170402;173418;176373;179368;182353;185814;189601;193822;198087;202457;206944;211706;216818;222232;228368;234336;240431;246558;252623;258763;264369;269315;273957;278806;284338;286597;291385;295536;298326;301152;304256;307353;310472;313266;316329;319772;323830;327817;328473;329294;330856;333196;336470;340574;344151;346929;348634;347188;346084;344757;341211;335310;327559;318952;310428;301610;294535;288280;283231;278427;275786;272958;268538;262675;255595;245343;235940;225389;216020;207786;201763;196385;191551;187557;183442;177195;171453;164318;157185;148631;139550;129259;117913;106537;95288;84290;74296;64590;55551;46870;39032;31915;25716;20434;15931;12122;9018
Nacional;2045;Centros Poblados y Rural Disperso;Mujeres;951;679;963;69174;70391;71849;73515;75301;77262;78922;80435;81686;83060;84478;85911;87175;88163;88882;88886;89004;88891;88572;88105;87600;86992;86240;85626;85255;85277;84760;84695;85435;85810;86256;86894;87572;88284;88918;89621;90550;91647;92798;92807;92661;92509;92361;92063;91259;89701;87889;86046;83608;81880;80532;78989;76914;74491;72124;69997;67969;66489;65225;64245;63155;62529;61945;61042;59960;58514;56365;54435;52263;50380;48581;47266;46029;44809;43627;42280;40421;38697;36605;34532;32196;29848;27313;24693;22105;19581;17117;14879;12749;10843;9121;7582;6209;5016;3981;3121;2392;1810
Nacional;2045;Total;Mujeres;4577;3216;4424;236505;240793;245267;249888;254669;259615;264736;270036;275508;281147;286935;292855;298881;304981;311114;317254;323340;329322;335130;340728;346363;351361;355555;359583;364061;369615;371357;376080;380971;384136;387408;391150;394925;398756;402184;405950;410322;415477;420615;421280;421955;423365;425557;428533;431833;433852;434818;434680;430796;427964;425289;420200;412224;402050;391076;380425;369579;361024;353505;347476;341582;338315;334903;329580;322635;314109;301708;290375;277652;266400;256367;249029;242414;236360;231184;225722;217616;210150;200923;191717;180827;169398;156572;142606;128642;114869;101407;89175;77339;66394;55991;46614;38124;30732;24415;19052;14514;10828
Nacional;2046;Cabecera;Mujeres;3861;2719;3675;164250;167261;170199;173074;175968;178863;182195;185871;189952;194092;198349;202732;207403;212446;217796;223876;229833;235932;242106;248242;254230;260238;265688;270425;274829;279419;284692;286733;291324;295344;298075;300903;304025;307122;310236;313015;316052;319494;323504;327442;328121;328961;330511;332873;336220;340424;344056;346827;348539;347060;345834;344366;340741;334744;326841;318059;309380;300440;293226;286879;281728;276796;273940;270890;266252;260216;252973;242595;233038;222313;212771;204365;198138;192534;187446;183129;178634;172011;165883;158393;150882;141961;132543;121997;110542;99205;88017;77184;67387;57948;49236;41019;33696;27155;21538;16809;12849;9559
Nacional;2046;Centros Poblados y Rural Disperso;Mujeres;1001;722;1003;67876;69057;70478;72102;73838;75736;77356;78804;80023;81348;82730;84129;85371;86351;87090;87135;87314;87271;87040;86673;86231;85804;85307;84731;84325;84183;84434;84136;84268;85144;85574;86025;86647;87317;88031;88666;89382;90303;91417;92581;92541;92347;92163;91960;91540;90588;88921;87058;85148;82686;81010;79724;78183;76126;73785;71516;69459;67474;66027;64742;63734;62626;62028;61479;60590;59470;57981;55775;53790;51588;49669;47778;46346;44973;43611;42295;40829;38896;37056;34862;32693;30319;27944;25417;22796;20246;17775;15375;13230;11233;9476;7882;6467;5212;4141;3241;2496;1898
Nacional;2046;Total;Mujeres;4862;3441;4678;232126;236318;240677;245176;249806;254599;259551;264675;269975;275440;281079;286861;292774;298797;304886;311011;317147;323203;329146;334915;340461;346042;350995;355156;359154;363602;369126;370869;375592;380488;383649;386928;390672;394439;398267;401681;405434;409797;414921;420023;420662;421308;422674;424833;427760;431012;432977;433885;433687;429746;426844;424090;418924;410870;400626;389575;378839;367914;359253;351621;345462;339422;335968;332369;326842;319686;310954;298370;286828;273901;262440;252143;244484;237507;231057;225424;219463;210907;202939;193255;183575;172280;160487;147414;133338;119451;105792;92559;80617;69181;58712;48901;40163;32367;25679;20050;15345;11457
Nacional;2047;Cabecera;Mujeres;4100;2903;3929;161233;164187;167063;169858;172689;175476;178710;182254;186205;190221;194348;198618;203189;208126;213399;219401;225314;231397;237583;243755;249824;255692;261547;266791;271291;275451;279790;284817;286680;291135;295091;297827;300674;303798;306888;309985;312749;315783;319169;323152;327090;327795;328627;330199;332635;336087;340342;343983;346756;348418;346827;345462;343907;340175;334024;325937;316999;308196;299122;291821;285373;280094;274963;271888;268609;263785;257577;250167;239640;229909;219005;209293;200729;194299;188452;183063;178378;173461;166481;159957;152110;144171;134894;125167;114429;102998;91689;80651;70056;60504;51408;43122;35446;28699;22767;17739;13568;10140
Nacional;2047;Centros Poblados y Rural Disperso;Mujeres;1048;752;1055;66608;67762;69148;70731;72415;74269;75829;77238;78406;79694;81031;82390;83602;84567;85310;85387;85599;85618;85462;85189;84841;84467;84152;83822;83452;83274;83361;83821;83713;83985;84914;85351;85784;86394;87074;87786;88430;89136;90083;91207;92323;92230;92004;91768;91439;90870;89810;88078;86148;84215;81809;80192;78913;77389;75403;73168;70970;68955;67006;65538;64232;63201;62132;61563;61028;60108;58935;57381;55118;53098;50862;48863;46860;45288;43778;42287;40859;39296;37259;35297;33016;30803;28395;26008;23477;20886;18389;15973;13676;11662;9820;8197;6722;5434;4305;3368;2599;1986
Nacional;2047;Total;Mujeres;5148;3655;4984;227841;231949;236211;240589;245104;249745;254539;259492;264611;269915;275379;281008;286791;292693;298709;304788;310913;317015;323045;328944;334665;340159;345699;350613;354743;358725;363151;368638;370393;375120;380005;383178;386458;390192;393962;397771;401179;404919;409252;414359;419413;420025;420631;421967;424074;426957;430152;432061;432904;432633;428636;425654;422820;417564;409427;399105;387969;377151;366128;357359;349605;343295;337095;333451;329637;323893;316512;307548;294758;283007;269867;258156;247589;239587;232230;225350;219237;212757;203740;195254;185126;174974;163289;151175;137906;123884;110078;96624;83732;72166;61228;51319;42168;34133;27072;21107;16167;12126
Nacional;2048;Cabecera;Mujeres;4361;3085;4212;158459;161361;164181;166922;169683;172403;175535;178975;182808;186684;190690;194842;199293;204121;209302;215212;221052;227088;233266;239452;245568;251523;257244;262903;267914;272175;276095;280204;285015;286763;291149;295117;297868;300734;303842;306924;310010;312765;315763;319120;323125;327083;327782;328626;330281;332817;336326;340585;344220;346955;348485;346741;345284;343627;339729;333380;325122;316052;307107;297947;290539;283971;278487;273150;269838;266362;261353;254963;247358;236644;226708;215633;205778;197027;190368;184236;178498;173390;168064;160722;153781;145512;137153;127548;117549;106757;95313;84131;73299;62989;53750;45092;37321;30237;24099;18779;14344;10725
Nacional;2048;Centros Poblados y Rural Disperso;Mujeres;1084;787;1104;65186;66318;67666;69208;70840;72640;74153;75509;76631;77874;79164;80472;81647;82594;83311;83406;83641;83703;83603;83400;83143;82861;82595;82435;82304;82162;82198;82498;83150;83166;83500;84419;84838;85259;85880;86552;87268;87906;88624;89583;90653;91706;91579;91311;90942;90468;89788;88662;86873;84917;83032;80711;79110;77832;76390;74510;72358;70206;68232;66273;64786;63465;62481;61445;60902;60329;59358;58120;56513;54232;52175;49878;47758;45650;43946;42319;40718;39206;37525;35380;33329;31004;28761;26346;23953;21440;18916;16475;14167;12022;10169;8469;6973;5632;4477;3498;2693;2064
Nacional;2048;Total;Mujeres;5445;3872;5316;223645;227679;231847;236130;240523;245043;249688;254484;259439;264558;269854;275314;280940;286715;292613;298618;304693;310791;316869;322852;328711;334384;339839;345338;350218;354337;358293;362702;368165;369929;374649;379536;382706;385993;389722;393476;397278;400671;404387;408703;413778;418789;419361;419937;421223;423285;426114;429247;431093;431872;431517;427452;424394;421459;416119;407890;397480;386258;375339;364220;355325;347436;340968;334595;330740;326691;320711;313083;303871;290876;278883;265511;253536;242677;234314;226555;219216;212596;205589;196102;187110;176516;165914;153894;141502;128197;114229;100606;87466;75011;63919;53561;44294;35869;28576;22277;17037;12789
Nacional;2049;Cabecera;Mujeres;4630;3283;4509;155552;158404;161177;163869;166561;169215;172268;175604;179300;183068;186936;190960;195279;199981;205045;210839;216588;222550;228677;234853;240987;246994;252802;258340;263770;268537;272560;276257;280168;284832;286522;290914;294890;297657;300502;303610;306665;309747;312466;315420;318804;322824;326773;327489;328421;330169;332766;336288;340555;344151;346762;348145;346299;344748;342917;338826;332304;323911;314700;305675;296418;288901;282143;276446;270897;267395;263718;258525;251937;244107;233199;223086;211887;201866;192939;186007;179550;173424;167930;162178;154456;147072;138398;129651;119764;109641;98799;87453;76463;65915;55963;47163;39034;31844;25402;19891;15189;11346
Nacional;2049;Centros Poblados y Rural Disperso;Mujeres;1135;817;1160;63980;65087;66407;67905;69508;71252;72723;74038;75129;76320;77567;78835;79969;80886;81593;81690;81941;82031;81979;81836;81645;81453;81279;81165;81201;81285;81362;81617;82094;82865;82946;83281;84180;84587;85025;85640;86323;87037;87684;88426;89329;90353;91368;91186;90789;90278;89693;88937;87741;85917;84010;82193;79893;78301;77100;75747;73941;71833;69721;67730;65749;64244;62966;62015;61005;60423;59795;58750;57448;55800;53486;51340;48924;46688;44451;42631;40896;39212;37567;35764;33531;31411;29059;26786;24353;21965;19485;17012;14668;12498;10524;8799;7235;5868;4656;3649;2811;2143
Nacional;2049;Total;Mujeres;5765;4100;5669;219532;223491;227584;231774;236069;240467;244991;249642;254429;259388;264503;269795;275248;280867;286638;292529;298529;304581;310656;316689;322632;328447;334081;339505;344971;349822;353922;357874;362262;367697;369468;374195;379070;382244;385527;389250;392988;396784;400150;403846;408133;413177;418141;418675;419210;420447;422459;425225;428296;430068;430772;430338;426192;423049;420017;414573;406245;395744;384421;373405;362167;353145;345109;338461;331902;327818;323513;317275;309385;299907;286685;274426;260811;248554;237390;228638;220446;212636;205497;197942;187987;178483;167457;156437;144117;131606;118284;104465;91131;78413;66487;55962;46269;37712;30058;23540;18000;13489
Nacional;2050;Cabecera;Mujeres;4904;3490;4817;152690;155506;158225;160873;163508;166112;169089;172326;175933;179567;183308;187196;191393;195956;200885;206547;212178;218061;224105;230239;236363;242386;248259;253884;259201;264392;268925;272733;276234;280003;284594;286287;290695;294682;297428;300267;303359;306413;309446;312128;315109;318512;322535;326491;327288;328320;330128;332738;336271;340505;343976;346443;347718;345774;344052;342024;337741;331082;322548;313246;304126;294769;287061;280096;274195;268467;264771;260892;255489;248655;240599;229522;219242;207906;197714;188565;181326;174495;168013;162105;155922;147772;139943;130886;121806;111777;101522;90707;79534;68813;58608;49143;40862;33347;26778;20982;16106;12031
Nacional;2050;Centros Poblados y Rural Disperso;Mujeres;1180;858;1221;62800;63880;65179;66644;68208;69905;71339;72616;73661;74818;76024;77253;78341;79225;79912;80011;80265;80366;80347;80249;80120;79999;79904;79878;79959;80206;80503;80783;81220;81828;82647;82728;83050;83932;84354;84794;85411;86090;86823;87491;88184;89035;90019;90975;90675;90126;89509;88845;88021;86779;85007;83159;81364;79076;77561;76456;75174;73410;71333;69215;67194;65205;63740;62500;61571;60530;59890;59192;58078;56739;55033;52633;50375;47834;45471;43131;41202;39392;37584;35817;33896;31615;29452;27072;24772;22337;19970;17529;15154;12947;10945;9115;7522;6087;4856;3800;2932;2234
Nacional;2050;Total;Mujeres;6084;4348;6038;215490;219386;223404;227517;231716;236017;240428;244942;249594;254385;259332;264449;269734;275181;280797;286558;292443;298427;304452;310488;316483;322385;328163;333762;339160;344598;349428;353516;357454;361831;367241;369015;373745;378614;381782;385061;388770;392503;396269;399619;403293;407547;412554;417466;417963;418446;419637;421583;424292;427284;428983;429602;429082;424850;421613;418480;412915;404492;393881;382461;371320;359974;350801;342596;335766;328997;324661;320084;313567;305394;295632;282155;269617;255740;243185;231696;222528;213887;205597;197922;189818;179387;169395;157958;146578;134114;121492;108236;94688;81760;69553;58258;48384;39434;31634;24782;19038;14265
Nacional;2051;Total;Mujeres;6436;4593;6435;211517;215356;219305;223340;227464;231675;235976;240380;244904;249548;254338;259279;264392;269670;275114;280722;286479;292349;298305;304298;310293;316249;322119;327863;333436;338806;344228;349038;353117;357044;361402;366793;368574;373297;378153;381323;384595;388289;392002;395748;399072;402719;406935;411909;416755;417214;417647;418780;420664;423301;426212;427822;428365;427736;423424;420082;416826;411151;402612;391889;380352;369090;357606;348279;339893;332858;325862;321257;316382;309562;301085;291010;277263;264429;250271;237404;225561;215970;206865;198077;189866;181204;170323;159860;148077;136469;123871;111243;98172;85007;72582;60989;50416;41271;33105;26108;20064;15103
Nacional;2052;Total;Mujeres;6807;4862;6853;207607;211390;215281;219250;223294;227424;231638;235935;240345;244860;249506;254290;259227;264329;269606;275046;280648;286388;292239;298155;304116;310076;315992;321837;327553;333108;338457;343859;348650;352722;356637;360988;366350;368131;372852;377699;380859;384120;387799;391490;395210;398507;402124;406299;411224;416024;416422;416810;417873;419685;422247;425073;426593;427031;426307;421894;418445;415063;409261;400596;389753;378088;366688;355062;345563;336979;329717;322482;317578;312379;305242;296428;286015;271981;258833;244377;231171;218973;208939;199363;190077;181317;172112;160807;149927;137937;126114;113486;100961;88197;75520;63695;52827;43038;34682;27352;21158;15931
