depto_nom;cod_mp;municipio;area_geografica;año;Poblacion;region
Cundinamarca;25839;Ubalá;rural;2017;9184;
Cundinamarca;25839;Ubalá;urbano;2018;1283;
Cundinamarca;25839;Ubalá;rural;2018;9054;
Cundinamarca;25839;Ubalá;urbano;2019;1282;
Cundinamarca;25839;Ubalá;rural;2019;8927;
Cundinamarca;25839;Ubalá;urbano;2020;1280;
Cundinamarca;25839;Ubalá;rural;2020;8791;
Cundinamarca;25841;Ubaque;urbano;2005;864;
Cundinamarca;25841;Ubaque;rural;2005;6015;
Cundinamarca;25841;Ubaque;urbano;2006;867;
Cundinamarca;25841;Ubaque;rural;2006;5911;
Cundinamarca;25841;Ubaque;urbano;2007;869;
Cundinamarca;25841;Ubaque;rural;2007;5842;
Cundinamarca;25841;Ubaque;urbano;2008;871;
Cundinamarca;25841;Ubaque;rural;2008;5773;
Cundinamarca;25841;Ubaque;urbano;2009;873;
Cundinamarca;25841;Ubaque;rural;2009;5704;
Cundinamarca;25841;Ubaque;urbano;2010;875;
Cundinamarca;25841;Ubaque;rural;2010;5642;
Cundinamarca;25841;Ubaque;urbano;2011;876;
Cundinamarca;25841;Ubaque;rural;2011;5569;
Cundinamarca;25841;Ubaque;urbano;2012;877;
Cundinamarca;25841;Ubaque;rural;2012;5496;
Cundinamarca;25841;Ubaque;urbano;2013;878;
Cundinamarca;25841;Ubaque;rural;2013;5434;
Cundinamarca;25841;Ubaque;urbano;2014;879;
Cundinamarca;25841;Ubaque;rural;2014;5368;
Cundinamarca;25841;Ubaque;urbano;2015;879;
Cundinamarca;25841;Ubaque;rural;2015;5287;
Cundinamarca;25841;Ubaque;urbano;2016;879;
Cundinamarca;25841;Ubaque;rural;2016;5227;
Cundinamarca;25841;Ubaque;urbano;2017;879;
Cundinamarca;25841;Ubaque;rural;2017;5157;
Cundinamarca;25841;Ubaque;urbano;2018;879;
Cundinamarca;25841;Ubaque;rural;2018;5079;
Cundinamarca;25841;Ubaque;urbano;2019;878;
Cundinamarca;25841;Ubaque;rural;2019;5009;
Cundinamarca;25841;Ubaque;urbano;2020;877;
Cundinamarca;25841;Ubaque;rural;2020;4927;
Valle del Cauca;76845;Ulloa;urbano;2005;2658;
Valle del Cauca;76845;Ulloa;rural;2005;3087;
Valle del Cauca;76845;Ulloa;urbano;2006;2661;
Valle del Cauca;76845;Ulloa;rural;2006;3061;
Valle del Cauca;76845;Ulloa;urbano;2007;2664;
Valle del Cauca;76845;Ulloa;rural;2007;3034;
Valle del Cauca;76845;Ulloa;urbano;2008;2667;
Valle del Cauca;76845;Ulloa;rural;2008;3006;
Valle del Cauca;76845;Ulloa;urbano;2009;2669;
Valle del Cauca;76845;Ulloa;rural;2009;2977;
Valle del Cauca;76845;Ulloa;urbano;2010;2671;
Valle del Cauca;76845;Ulloa;rural;2010;2947;
Valle del Cauca;76845;Ulloa;urbano;2011;2673;
Valle del Cauca;76845;Ulloa;rural;2011;2916;
Valle del Cauca;76845;Ulloa;urbano;2012;2675;
Valle del Cauca;76845;Ulloa;rural;2012;2883;
Valle del Cauca;76845;Ulloa;urbano;2013;2677;
Valle del Cauca;76845;Ulloa;rural;2013;2849;
Valle del Cauca;76845;Ulloa;urbano;2014;2679;
Valle del Cauca;76845;Ulloa;rural;2014;2813;
Valle del Cauca;76845;Ulloa;urbano;2015;2680;
Valle del Cauca;76845;Ulloa;rural;2015;2777;
Valle del Cauca;76845;Ulloa;urbano;2016;2682;
Valle del Cauca;76845;Ulloa;rural;2016;2739;
Valle del Cauca;76845;Ulloa;urbano;2017;2683;
Valle del Cauca;76845;Ulloa;rural;2017;2700;
Valle del Cauca;76845;Ulloa;urbano;2018;2684;
Valle del Cauca;76845;Ulloa;rural;2018;2660;
Valle del Cauca;76845;Ulloa;urbano;2019;2684;
Valle del Cauca;76845;Ulloa;rural;2019;2619;
Valle del Cauca;76845;Ulloa;urbano;2020;2685;
Valle del Cauca;76845;Ulloa;rural;2020;2576;
Boyacá;15842;Umbita;urbano;2005;1565;
Boyacá;15842;Umbita;rural;2005;8540;
Boyacá;15842;Umbita;urbano;2006;1609;
Boyacá;15842;Umbita;rural;2006;8537;
Boyacá;15842;Umbita;urbano;2007;1649;
Boyacá;15842;Umbita;rural;2007;8533;
Boyacá;15842;Umbita;urbano;2008;1685;
Boyacá;15842;Umbita;rural;2008;8529;
Boyacá;15842;Umbita;urbano;2009;1718;
Boyacá;15842;Umbita;rural;2009;8524;
Boyacá;15842;Umbita;urbano;2010;1746;
Boyacá;15842;Umbita;rural;2010;8519;
Boyacá;15842;Umbita;urbano;2011;1771;
Boyacá;15842;Umbita;rural;2011;8513;
Boyacá;15842;Umbita;urbano;2012;1792;
Boyacá;15842;Umbita;rural;2012;8506;
Boyacá;15842;Umbita;urbano;2013;1809;
Boyacá;15842;Umbita;rural;2013;8499;
Boyacá;15842;Umbita;urbano;2014;1821;
Boyacá;15842;Umbita;rural;2014;8492;
Boyacá;15842;Umbita;urbano;2015;1830;
Boyacá;15842;Umbita;rural;2015;8484;
Boyacá;15842;Umbita;urbano;2016;1847;
Boyacá;15842;Umbita;rural;2016;8475;
Boyacá;15842;Umbita;urbano;2017;1864;
Boyacá;15842;Umbita;rural;2017;8466;
Boyacá;15842;Umbita;urbano;2018;1880;
Boyacá;15842;Umbita;rural;2018;8457;
Boyacá;15842;Umbita;urbano;2019;1890;
Boyacá;15842;Umbita;rural;2019;8447;
Boyacá;15842;Umbita;urbano;2020;1920;
Boyacá;15842;Umbita;rural;2020;8436;
Cundinamarca;25845;Une;urbano;2005;3716;
Cundinamarca;25845;Une;rural;2005;4298;
Cundinamarca;25845;Une;urbano;2006;3802;
Cundinamarca;25845;Une;rural;2006;4317;
Cundinamarca;25845;Une;urbano;2007;3891;
Cundinamarca;25845;Une;rural;2007;4342;
Cundinamarca;25845;Une;urbano;2008;3981;
Cundinamarca;25845;Une;rural;2008;4371;
Cundinamarca;25845;Une;urbano;2009;4071;
Cundinamarca;25845;Une;rural;2009;4404;
Cundinamarca;25845;Une;urbano;2010;4155;
Cundinamarca;25845;Une;rural;2010;4435;
Cundinamarca;25845;Une;urbano;2011;4243;
Cundinamarca;25845;Une;rural;2011;4474;
Cundinamarca;25845;Une;urbano;2012;4327;
Cundinamarca;25845;Une;rural;2012;4510;
Cundinamarca;25845;Une;urbano;2013;4408;
Cundinamarca;25845;Une;rural;2013;4548;
Cundinamarca;25845;Une;urbano;2014;4488;
Cundinamarca;25845;Une;rural;2014;4589;
Cundinamarca;25845;Une;urbano;2015;4566;
Cundinamarca;25845;Une;rural;2015;4630;
Cundinamarca;25845;Une;urbano;2016;4643;
Cundinamarca;25845;Une;rural;2016;4673;
Cundinamarca;25845;Une;urbano;2017;4718;
Cundinamarca;25845;Une;rural;2017;4717;
Cundinamarca;25845;Une;urbano;2018;4796;
Cundinamarca;25845;Une;rural;2018;4765;
Cundinamarca;25845;Une;urbano;2019;4869;
Cundinamarca;25845;Une;rural;2019;4812;
Cundinamarca;25845;Une;urbano;2020;4937;
Cundinamarca;25845;Une;rural;2020;4857;
Chocó;27800;Unguía;urbano;2005;4269;
Chocó;27800;Unguía;rural;2005;10275;
Chocó;27800;Unguía;urbano;2006;4326;
Chocó;27800;Unguía;rural;2006;10293;
Chocó;27800;Unguía;urbano;2007;4371;
Chocó;27800;Unguía;rural;2007;10311;
Chocó;27800;Unguía;urbano;2008;4409;
Chocó;27800;Unguía;rural;2008;10328;
Chocó;27800;Unguía;urbano;2009;4455;
Chocó;27800;Unguía;rural;2009;10345;
Chocó;27800;Unguía;urbano;2010;4500;
Chocó;27800;Unguía;rural;2010;10362;
Chocó;27800;Unguía;urbano;2011;4532;
Chocó;27800;Unguía;rural;2011;10378;
Chocó;27800;Unguía;urbano;2012;4585;
Chocó;27800;Unguía;rural;2012;10388;
Chocó;27800;Unguía;urbano;2013;4630;
Chocó;27800;Unguía;rural;2013;10391;
Chocó;27800;Unguía;urbano;2014;4674;
Chocó;27800;Unguía;rural;2014;10403;
Chocó;27800;Unguía;urbano;2015;4714;
Chocó;27800;Unguía;rural;2015;10412;
Chocó;27800;Unguía;urbano;2016;4746;
Chocó;27800;Unguía;rural;2016;10418;
Chocó;27800;Unguía;urbano;2017;4784;
Chocó;27800;Unguía;rural;2017;10439;
Chocó;27800;Unguía;urbano;2018;4814;
Chocó;27800;Unguía;rural;2018;10449;
Chocó;27800;Unguía;urbano;2019;4843;
Chocó;27800;Unguía;rural;2019;10469;
Chocó;27800;Unguía;urbano;2020;4874;
Chocó;27800;Unguía;rural;2020;10493;
Chocó;27810;Unión Panamericana;urbano;2005;3196;
Chocó;27810;Unión Panamericana;rural;2005;4965;
Chocó;27810;Unión Panamericana;urbano;2006;3308;
Chocó;27810;Unión Panamericana;rural;2006;4986;
Chocó;27810;Unión Panamericana;urbano;2007;3416;
Chocó;27810;Unión Panamericana;rural;2007;5017;
Chocó;27810;Unión Panamericana;urbano;2008;3519;
Chocó;27810;Unión Panamericana;rural;2008;5053;
Chocó;27810;Unión Panamericana;urbano;2009;3616;
Chocó;27810;Unión Panamericana;rural;2009;5091;
Chocó;27810;Unión Panamericana;urbano;2010;3711;
Chocó;27810;Unión Panamericana;rural;2010;5140;
Chocó;27810;Unión Panamericana;urbano;2011;3802;
Chocó;27810;Unión Panamericana;rural;2011;5193;
Chocó;27810;Unión Panamericana;urbano;2012;3908;
Chocó;27810;Unión Panamericana;rural;2012;5236;
Chocó;27810;Unión Panamericana;urbano;2013;4015;
Chocó;27810;Unión Panamericana;rural;2013;5283;
Chocó;27810;Unión Panamericana;urbano;2014;4118;
Chocó;27810;Unión Panamericana;rural;2014;5329;
Chocó;27810;Unión Panamericana;urbano;2015;4215;
Chocó;27810;Unión Panamericana;rural;2015;5377;
Chocó;27810;Unión Panamericana;urbano;2016;4312;
Chocó;27810;Unión Panamericana;rural;2016;5436;
Chocó;27810;Unión Panamericana;urbano;2017;4409;
Chocó;27810;Unión Panamericana;rural;2017;5495;
Chocó;27810;Unión Panamericana;urbano;2018;4505;
Chocó;27810;Unión Panamericana;rural;2018;5560;
Chocó;27810;Unión Panamericana;urbano;2019;4596;
Chocó;27810;Unión Panamericana;rural;2019;5625;
Chocó;27810;Unión Panamericana;urbano;2020;4693;
Chocó;27810;Unión Panamericana;rural;2020;5693;
Antioquia;5842;Uramita;urbano;2005;2377;occidente
Antioquia;5842;Uramita;rural;2005;5927;occidente
Antioquia;5842;Uramita;urbano;2006;2408;occidente
Antioquia;5842;Uramita;rural;2006;5891;occidente
Antioquia;5842;Uramita;urbano;2007;2437;occidente
Antioquia;5842;Uramita;rural;2007;5856;occidente
Antioquia;5842;Uramita;urbano;2008;2463;occidente
Antioquia;5842;Uramita;rural;2008;5824;occidente
Antioquia;5842;Uramita;urbano;2009;2488;occidente
Antioquia;5842;Uramita;rural;2009;5793;occidente
Antioquia;5842;Uramita;urbano;2010;2510;occidente
Antioquia;5842;Uramita;rural;2010;5765;occidente
Antioquia;5842;Uramita;urbano;2011;2530;occidente
Antioquia;5842;Uramita;rural;2011;5738;occidente
Antioquia;5842;Uramita;urbano;2012;2548;occidente
Antioquia;5842;Uramita;rural;2012;5713;occidente
Antioquia;5842;Uramita;urbano;2013;2564;occidente
Antioquia;5842;Uramita;rural;2013;5689;occidente
Antioquia;5842;Uramita;urbano;2014;2578;occidente
Antioquia;5842;Uramita;rural;2014;5668;occidente
Antioquia;5842;Uramita;urbano;2015;2592;occidente
Antioquia;5842;Uramita;rural;2015;5646;occidente
Antioquia;5842;Uramita;urbano;2016;2603;occidente
Antioquia;5842;Uramita;rural;2016;5627;occidente
Antioquia;5842;Uramita;urbano;2017;2613;occidente
Antioquia;5842;Uramita;rural;2017;5608;occidente
Antioquia;5842;Uramita;urbano;2018;2621;occidente
Antioquia;5842;Uramita;rural;2018;5591;occidente
Antioquia;5842;Uramita;urbano;2019;2628;occidente
Antioquia;5842;Uramita;rural;2019;5575;occidente
Antioquia;5842;Uramita;urbano;2020;2634;occidente
Antioquia;5842;Uramita;rural;2020;5560;occidente
Meta;50370;Uribe;urbano;2005;2669;
Meta;50370;Uribe;rural;2005;9811;
Meta;50370;Uribe;urbano;2006;2793;
Meta;50370;Uribe;rural;2006;10072;
Meta;50370;Uribe;urbano;2007;2908;
Meta;50370;Uribe;rural;2007;10296;
Meta;50370;Uribe;urbano;2008;3025;
Meta;50370;Uribe;rural;2008;10533;
Meta;50370;Uribe;urbano;2009;3143;
Meta;50370;Uribe;rural;2009;10772;
Meta;50370;Uribe;urbano;2010;3262;
Meta;50370;Uribe;rural;2010;11021;
Meta;50370;Uribe;urbano;2011;3379;
Meta;50370;Uribe;rural;2011;11265;
Meta;50370;Uribe;urbano;2012;3497;
Meta;50370;Uribe;rural;2012;11515;
Meta;50370;Uribe;urbano;2013;3615;
Meta;50370;Uribe;rural;2013;11771;
Meta;50370;Uribe;urbano;2014;3734;
Meta;50370;Uribe;rural;2014;12040;
Meta;50370;Uribe;urbano;2015;3851;
Meta;50370;Uribe;rural;2015;12304;
Meta;50370;Uribe;urbano;2016;3966;
Meta;50370;Uribe;rural;2016;12573;
Meta;50370;Uribe;urbano;2017;4082;
Meta;50370;Uribe;rural;2017;12852;
Meta;50370;Uribe;urbano;2018;4196;
Meta;50370;Uribe;rural;2018;13133;
Meta;50370;Uribe;urbano;2019;4309;
Meta;50370;Uribe;rural;2019;13421;
Meta;50370;Uribe;urbano;2020;4419;
Meta;50370;Uribe;rural;2020;13710;
La Guajira;44847;Uribia;urbano;2005;7619;
La Guajira;44847;Uribia;rural;2005;110055;
La Guajira;44847;Uribia;urbano;2006;8313;
La Guajira;44847;Uribia;rural;2006;114862;
La Guajira;44847;Uribia;urbano;2007;8721;
La Guajira;44847;Uribia;rural;2007;119752;
La Guajira;44847;Uribia;urbano;2008;9163;
La Guajira;44847;Uribia;rural;2008;124723;
La Guajira;44847;Uribia;urbano;2009;9622;
La Guajira;44847;Uribia;rural;2009;129775;
La Guajira;44847;Uribia;urbano;2010;10080;
La Guajira;44847;Uribia;rural;2010;134910;
La Guajira;44847;Uribia;urbano;2011;10576;
La Guajira;44847;Uribia;rural;2011;140126;
La Guajira;44847;Uribia;urbano;2012;11071;
La Guajira;44847;Uribia;rural;2012;145425;
La Guajira;44847;Uribia;urbano;2013;11557;
La Guajira;44847;Uribia;rural;2013;150805;
La Guajira;44847;Uribia;urbano;2014;12020;
La Guajira;44847;Uribia;rural;2014;156266;
La Guajira;44847;Uribia;urbano;2015;12477;
La Guajira;44847;Uribia;rural;2015;161810;
La Guajira;44847;Uribia;urbano;2016;12950;
La Guajira;44847;Uribia;rural;2016;167435;
La Guajira;44847;Uribia;urbano;2017;13389;
La Guajira;44847;Uribia;rural;2017;173143;
La Guajira;44847;Uribia;urbano;2018;13789;
La Guajira;44847;Uribia;rural;2018;178932;
La Guajira;44847;Uribia;urbano;2019;14088;
La Guajira;44847;Uribia;rural;2019;184802;
La Guajira;44847;Uribia;urbano;2020;14296;
La Guajira;44847;Uribia;rural;2020;190755;
Antioquia;5847;Urrao;urbano;2005;15125;occidente
Antioquia;5847;Urrao;rural;2005;23798;occidente
Antioquia;5847;Urrao;urbano;2006;15335;occidente
Antioquia;5847;Urrao;rural;2006;24111;occidente
Antioquia;5847;Urrao;urbano;2007;15555;occidente
Antioquia;5847;Urrao;rural;2007;24441;occidente
Antioquia;5847;Urrao;urbano;2008;15779;occidente
Antioquia;5847;Urrao;rural;2008;24779;occidente
Antioquia;5847;Urrao;urbano;2009;15999;occidente
Antioquia;5847;Urrao;rural;2009;25112;occidente
Antioquia;5847;Urrao;urbano;2010;16229;occidente
Antioquia;5847;Urrao;rural;2010;25460;occidente
Antioquia;5847;Urrao;urbano;2011;16456;occidente
Antioquia;5847;Urrao;rural;2011;25804;occidente
Antioquia;5847;Urrao;urbano;2012;16689;occidente
Antioquia;5847;Urrao;rural;2012;26158;occidente
Antioquia;5847;Urrao;urbano;2013;16922;occidente
Antioquia;5847;Urrao;rural;2013;26514;occidente
Antioquia;5847;Urrao;urbano;2014;17163;occidente
Antioquia;5847;Urrao;rural;2014;26883;occidente
Antioquia;5847;Urrao;urbano;2015;17401;occidente
Antioquia;5847;Urrao;rural;2015;27247;occidente
Antioquia;5847;Urrao;urbano;2016;17645;occidente
Antioquia;5847;Urrao;rural;2016;27621;occidente
Antioquia;5847;Urrao;urbano;2017;17893;occidente
Antioquia;5847;Urrao;rural;2017;28003;occidente
Antioquia;5847;Urrao;urbano;2018;18133;occidente
Antioquia;5847;Urrao;rural;2018;28375;occidente
Antioquia;5847;Urrao;urbano;2019;18377;occidente
Antioquia;5847;Urrao;rural;2019;28751;occidente
Antioquia;5847;Urrao;urbano;2020;18615;occidente
Antioquia;5847;Urrao;rural;2020;29119;occidente
La Guajira;44855;Urumita;urbano;2005;7421;
La Guajira;44855;Urumita;rural;2005;5928;
La Guajira;44855;Urumita;urbano;2006;7693;
La Guajira;44855;Urumita;rural;2006;6083;
La Guajira;44855;Urumita;urbano;2007;7972;
La Guajira;44855;Urumita;rural;2007;6275;
La Guajira;44855;Urumita;urbano;2008;8256;
La Guajira;44855;Urumita;rural;2008;6452;
La Guajira;44855;Urumita;urbano;2009;8546;
La Guajira;44855;Urumita;rural;2009;6626;
La Guajira;44855;Urumita;urbano;2010;8842;
La Guajira;44855;Urumita;rural;2010;6790;
La Guajira;44855;Urumita;urbano;2011;9144;
La Guajira;44855;Urumita;rural;2011;6954;
La Guajira;44855;Urumita;urbano;2012;9452;
La Guajira;44855;Urumita;rural;2012;7109;
La Guajira;44855;Urumita;urbano;2013;9766;
La Guajira;44855;Urumita;rural;2013;7245;
La Guajira;44855;Urumita;urbano;2014;10087;
La Guajira;44855;Urumita;rural;2014;7375;
La Guajira;44855;Urumita;urbano;2015;10413;
La Guajira;44855;Urumita;rural;2015;7497;
La Guajira;44855;Urumita;urbano;2016;10744;
La Guajira;44855;Urumita;rural;2016;7608;
La Guajira;44855;Urumita;urbano;2017;11082;
La Guajira;44855;Urumita;rural;2017;7710;
La Guajira;44855;Urumita;urbano;2018;11426;
La Guajira;44855;Urumita;rural;2018;7788;
La Guajira;44855;Urumita;urbano;2019;11776;
La Guajira;44855;Urumita;rural;2019;7853;
La Guajira;44855;Urumita;urbano;2020;12132;
La Guajira;44855;Urumita;rural;2020;7903;
Atlántico;8849;Usiacurí;urbano;2005;7957;
Atlántico;8849;Usiacurí;rural;2005;847;
Atlántico;8849;Usiacurí;urbano;2006;8002;
Atlántico;8849;Usiacurí;rural;2006;866;
Atlántico;8849;Usiacurí;urbano;2007;8054;
Atlántico;8849;Usiacurí;rural;2007;884;
Atlántico;8849;Usiacurí;urbano;2008;8094;
Atlántico;8849;Usiacurí;rural;2008;901;
Atlántico;8849;Usiacurí;urbano;2009;8142;
Atlántico;8849;Usiacurí;rural;2009;918;
Atlántico;8849;Usiacurí;urbano;2010;8188;
Atlántico;8849;Usiacurí;rural;2010;934;
Atlántico;8849;Usiacurí;urbano;2011;8226;
Atlántico;8849;Usiacurí;rural;2011;950;
Atlántico;8849;Usiacurí;urbano;2012;8273;
Atlántico;8849;Usiacurí;rural;2012;965;
Atlántico;8849;Usiacurí;urbano;2013;8315;
Atlántico;8849;Usiacurí;rural;2013;980;
Atlántico;8849;Usiacurí;urbano;2014;8340;
Atlántico;8849;Usiacurí;rural;2014;994;
Atlántico;8849;Usiacurí;urbano;2015;8384;
Atlántico;8849;Usiacurí;rural;2015;1008;
Atlántico;8849;Usiacurí;urbano;2016;8414;
Atlántico;8849;Usiacurí;rural;2016;1021;
Atlántico;8849;Usiacurí;urbano;2017;8457;
Atlántico;8849;Usiacurí;rural;2017;1033;
Atlántico;8849;Usiacurí;urbano;2018;8483;
Atlántico;8849;Usiacurí;rural;2018;1045;
Atlántico;8849;Usiacurí;urbano;2019;8504;
Atlántico;8849;Usiacurí;rural;2019;1056;
Atlántico;8849;Usiacurí;urbano;2020;8537;
Atlántico;8849;Usiacurí;rural;2020;1067;
Cundinamarca;25851;Útica;urbano;2005;2574;
Cundinamarca;25851;Útica;rural;2005;2367;
Cundinamarca;25851;Útica;urbano;2006;2592;
Cundinamarca;25851;Útica;rural;2006;2351;
Cundinamarca;25851;Útica;urbano;2007;2609;
Cundinamarca;25851;Útica;rural;2007;2337;
Cundinamarca;25851;Útica;urbano;2008;2627;
Cundinamarca;25851;Útica;rural;2008;2324;
Cundinamarca;25851;Útica;urbano;2009;2644;
Cundinamarca;25851;Útica;rural;2009;2314;
Cundinamarca;25851;Útica;urbano;2010;2662;
Cundinamarca;25851;Útica;rural;2010;2306;
Cundinamarca;25851;Útica;urbano;2011;2675;
Cundinamarca;25851;Útica;rural;2011;2297;
Cundinamarca;25851;Útica;urbano;2012;2690;
Cundinamarca;25851;Útica;rural;2012;2291;
Cundinamarca;25851;Útica;urbano;2013;2703;
Cundinamarca;25851;Útica;rural;2013;2285;
Cundinamarca;25851;Útica;urbano;2014;2715;
Cundinamarca;25851;Útica;rural;2014;2280;
Cundinamarca;25851;Útica;urbano;2015;2730;
Cundinamarca;25851;Útica;rural;2015;2278;
Cundinamarca;25851;Útica;urbano;2016;2741;
Cundinamarca;25851;Útica;rural;2016;2275;
Cundinamarca;25851;Útica;urbano;2017;2750;
Cundinamarca;25851;Útica;rural;2017;2273;
Cundinamarca;25851;Útica;urbano;2018;2764;
Cundinamarca;25851;Útica;rural;2018;2275;
Cundinamarca;25851;Útica;urbano;2019;2771;
Cundinamarca;25851;Útica;rural;2019;2271;
Cundinamarca;25851;Útica;urbano;2020;2779;
Cundinamarca;25851;Útica;rural;2020;2271;
Antioquia;5854;Valdivia;urbano;2005;4848;norte
Antioquia;5854;Valdivia;rural;2005;12442;norte
Antioquia;5854;Valdivia;urbano;2006;5013;norte
Antioquia;5854;Valdivia;rural;2006;12692;norte
Antioquia;5854;Valdivia;urbano;2007;5178;norte
Antioquia;5854;Valdivia;rural;2007;12975;norte
Antioquia;5854;Valdivia;urbano;2008;5345;norte
Antioquia;5854;Valdivia;rural;2008;13262;norte
Antioquia;5854;Valdivia;urbano;2009;5514;norte
Antioquia;5854;Valdivia;rural;2009;13562;norte
Antioquia;5854;Valdivia;urbano;2010;5684;norte
Antioquia;5854;Valdivia;rural;2010;13873;norte
Antioquia;5854;Valdivia;urbano;2011;5855;norte
Antioquia;5854;Valdivia;rural;2011;14200;norte
Antioquia;5854;Valdivia;urbano;2012;6027;norte
Antioquia;5854;Valdivia;rural;2012;14537;norte
Antioquia;5854;Valdivia;urbano;2013;6201;norte
Antioquia;5854;Valdivia;rural;2013;14891;norte
Antioquia;5854;Valdivia;urbano;2014;6376;norte
Antioquia;5854;Valdivia;rural;2014;15249;norte
Antioquia;5854;Valdivia;urbano;2015;6552;norte
Antioquia;5854;Valdivia;rural;2015;15627;norte
Antioquia;5854;Valdivia;urbano;2016;6730;norte
Antioquia;5854;Valdivia;rural;2016;16024;norte
Antioquia;5854;Valdivia;urbano;2017;6908;norte
Antioquia;5854;Valdivia;rural;2017;16425;norte
Antioquia;5854;Valdivia;urbano;2018;7089;norte
Antioquia;5854;Valdivia;rural;2018;16842;norte
Antioquia;5854;Valdivia;urbano;2019;7270;norte
Antioquia;5854;Valdivia;rural;2019;17268;norte
Antioquia;5854;Valdivia;urbano;2020;7453;norte
Antioquia;5854;Valdivia;rural;2020;17695;norte
Córdoba;23855;Valencia;urbano;2005;12374;
Córdoba;23855;Valencia;rural;2005;21999;
Córdoba;23855;Valencia;urbano;2006;12666;
Córdoba;23855;Valencia;rural;2006;22478;
Córdoba;23855;Valencia;urbano;2007;12959;
Córdoba;23855;Valencia;rural;2007;22958;
Córdoba;23855;Valencia;urbano;2008;13261;
Córdoba;23855;Valencia;rural;2008;23456;
Córdoba;23855;Valencia;urbano;2009;13572;
Córdoba;23855;Valencia;rural;2009;23971;
Córdoba;23855;Valencia;urbano;2010;13889;
Córdoba;23855;Valencia;rural;2010;24498;
Córdoba;23855;Valencia;urbano;2011;14215;
Córdoba;23855;Valencia;rural;2011;25043;
Córdoba;23855;Valencia;urbano;2012;14553;
Córdoba;23855;Valencia;rural;2012;25607;
Córdoba;23855;Valencia;urbano;2013;14898;
Córdoba;23855;Valencia;rural;2013;26186;
Córdoba;23855;Valencia;urbano;2014;15244;
Córdoba;23855;Valencia;rural;2014;26767;
Córdoba;23855;Valencia;urbano;2015;15601;
Córdoba;23855;Valencia;rural;2015;27370;
Córdoba;23855;Valencia;urbano;2016;15968;
Córdoba;23855;Valencia;rural;2016;27988;
Córdoba;23855;Valencia;urbano;2017;16335;
Córdoba;23855;Valencia;rural;2017;28611;
Córdoba;23855;Valencia;urbano;2018;16699;
Córdoba;23855;Valencia;rural;2018;29227;
Córdoba;23855;Valencia;urbano;2019;17060;
Córdoba;23855;Valencia;rural;2019;29837;
Córdoba;23855;Valencia;urbano;2020;17421;
Córdoba;23855;Valencia;rural;2020;30448;
Santander;68855;Valle de San José;urbano;2005;1818;
Santander;68855;Valle de San José;rural;2005;3497;
Santander;68855;Valle de San José;urbano;2006;1831;
Santander;68855;Valle de San José;rural;2006;3383;
Santander;68855;Valle de San José;urbano;2007;1843;
Santander;68855;Valle de San José;rural;2007;3312;
Santander;68855;Valle de San José;urbano;2008;1856;
Santander;68855;Valle de San José;rural;2008;3235;
Santander;68855;Valle de San José;urbano;2009;1868;
Santander;68855;Valle de San José;rural;2009;3156;
Santander;68855;Valle de San José;urbano;2010;1880;
Santander;68855;Valle de San José;rural;2010;3084;
Santander;68855;Valle de San José;urbano;2011;1893;
Santander;68855;Valle de San José;rural;2011;3012;
Santander;68855;Valle de San José;urbano;2012;1905;
Santander;68855;Valle de San José;rural;2012;2936;
Santander;68855;Valle de San José;urbano;2013;1917;
Santander;68855;Valle de San José;rural;2013;2861;
Santander;68855;Valle de San José;urbano;2014;1930;
Santander;68855;Valle de San José;rural;2014;2795;
Santander;68855;Valle de San José;urbano;2015;1942;
Santander;68855;Valle de San José;rural;2015;2728;
Santander;68855;Valle de San José;urbano;2016;1954;
Santander;68855;Valle de San José;rural;2016;2653;
Santander;68855;Valle de San José;urbano;2017;1966;
Santander;68855;Valle de San José;rural;2017;2585;
Santander;68855;Valle de San José;urbano;2018;1978;
Santander;68855;Valle de San José;rural;2018;2517;
Santander;68855;Valle de San José;urbano;2019;1990;
Santander;68855;Valle de San José;rural;2019;2455;
Santander;68855;Valle de San José;urbano;2020;2002;
Santander;68855;Valle de San José;rural;2020;2389;
Tolima;73854;Valle de San Juan;urbano;2005;2470;
Tolima;73854;Valle de San Juan;rural;2005;3708;
Tolima;73854;Valle de San Juan;urbano;2006;2524;
Tolima;73854;Valle de San Juan;rural;2006;3649;
Tolima;73854;Valle de San Juan;urbano;2007;2576;
Tolima;73854;Valle de San Juan;rural;2007;3627;
Tolima;73854;Valle de San Juan;urbano;2008;2625;
Tolima;73854;Valle de San Juan;rural;2008;3592;
Tolima;73854;Valle de San Juan;urbano;2009;2672;
Tolima;73854;Valle de San Juan;rural;2009;3568;
Tolima;73854;Valle de San Juan;urbano;2010;2716;
Tolima;73854;Valle de San Juan;rural;2010;3539;
Tolima;73854;Valle de San Juan;urbano;2011;2758;
Tolima;73854;Valle de San Juan;rural;2011;3515;
Tolima;73854;Valle de San Juan;urbano;2012;2797;
Tolima;73854;Valle de San Juan;rural;2012;3494;
Tolima;73854;Valle de San Juan;urbano;2013;2834;
Tolima;73854;Valle de San Juan;rural;2013;3483;
Tolima;73854;Valle de San Juan;urbano;2014;2869;
Tolima;73854;Valle de San Juan;rural;2014;3466;
Tolima;73854;Valle de San Juan;urbano;2015;2900;
Tolima;73854;Valle de San Juan;rural;2015;3455;
Tolima;73854;Valle de San Juan;urbano;2016;2930;
